"","x"
"Omega1[Microlestes_minutulus (S57), Harpalus_autumnalis (S35)]",705.460767453054
"Omega1[Nebria_brevicollis (S58), Harpalus_autumnalis (S35)]",373.570370582055
"Omega1[Nebria_salina (S59), Harpalus_autumnalis (S35)]",888.841001450105
"Omega1[Notiophilus_aestuans (S60), Harpalus_autumnalis (S35)]",1336.91317386507
"Omega1[Notiophilus_aquaticus (S61), Harpalus_autumnalis (S35)]",525.304022127483
"Omega1[Notiophilus_palustris (S62), Harpalus_autumnalis (S35)]",501.025203431365
"Omega1[Panagaeus_bipustulatus (S63), Harpalus_autumnalis (S35)]",1431.00112580632
"Omega1[Poecilus_cupreus (S64), Harpalus_autumnalis (S35)]",753.512251446024
"Omega1[Poecilus_lepidus (S65), Harpalus_autumnalis (S35)]",439.400031921176
"Omega1[Poecilus_versicolor (S66), Harpalus_autumnalis (S35)]",500.586653753179
"Omega1[Pterostichus_diligens (S67), Harpalus_autumnalis (S35)]",1280.8044689881
"Omega1[Pterostichus_niger (S68), Harpalus_autumnalis (S35)]",733.781722686458
"Omega1[Pterostichus_vernalis (S69), Harpalus_autumnalis (S35)]",1114.29267050559
"Omega1[Stenolophus_teutonus (S70), Harpalus_autumnalis (S35)]",1254.2049155192
"Omega1[Syntomus_foveatus (S71), Harpalus_autumnalis (S35)]",894.030439077277
"Omega1[Syntomus_truncatellus (S72), Harpalus_autumnalis (S35)]",547.975178505604
"Omega1[Trechus_quadristriatus (S73), Harpalus_autumnalis (S35)]",764.618969791847
"Omega1[Amara_aenea (S1), Harpalus_calceatus (S36)]",452.697722924864
"Omega1[Amara_anthobia (S2), Harpalus_calceatus (S36)]",1169.77442157953
"Omega1[Amara_apricaria (S3), Harpalus_calceatus (S36)]",832.376865432479
"Omega1[Amara_aulica (S4), Harpalus_calceatus (S36)]",494.155263043419
"Omega1[Amara_bifrons (S5), Harpalus_calceatus (S36)]",574.467619601851
"Omega1[Amara_convexior (S6), Harpalus_calceatus (S36)]",303.010341480483
"Omega1[Amara_curta (S7), Harpalus_calceatus (S36)]",522.49921240276
"Omega1[Amara_equestris (S8), Harpalus_calceatus (S36)]",1823.8886127566
"Omega1[Amara_eurynota (S9), Harpalus_calceatus (S36)]",1009.8579608713
"Omega1[Amara_familiaris (S10), Harpalus_calceatus (S36)]",717.166250442993
"Omega1[Amara_fulva (S11), Harpalus_calceatus (S36)]",1242.18347557147
"Omega1[Amara_fusca (S12), Harpalus_calceatus (S36)]",340.964738040886
"Omega1[Amara_lucida (S13), Harpalus_calceatus (S36)]",377.684145643068
"Omega1[Amara_lunicollis (S14), Harpalus_calceatus (S36)]",627.614594376902
"Omega1[Amara_makolskii (S15), Harpalus_calceatus (S36)]",595.599761796359
"Omega1[Amara_municipalis (S16), Harpalus_calceatus (S36)]",639.014754824955
"Omega1[Amara_ovata (S17), Harpalus_calceatus (S36)]",1877.16962791994
"Omega1[Amara_similata (S18), Harpalus_calceatus (S36)]",994.67073992225
"Omega1[Amara_tibialis (S19), Harpalus_calceatus (S36)]",719.848561489611
"Omega1[Anisodactylus_binotatus (S20), Harpalus_calceatus (S36)]",1397.14743813681
"Omega1[Badister_bullatus (S21), Harpalus_calceatus (S36)]",1068.16271156617
"Omega1[Bembidion_lampros (S22), Harpalus_calceatus (S36)]",331.306110489428
"Omega1[Bembidion_properans (S23), Harpalus_calceatus (S36)]",587.52878855578
"Omega1[Bradycellus_harpalinus (S24), Harpalus_calceatus (S36)]",1279.37117159859
"Omega1[Calathus_ambiguus (S25), Harpalus_calceatus (S36)]",577.966973552775
"Omega1[Calathus_cinctus (S26), Harpalus_calceatus (S36)]",1051.68690765408
"Omega1[Calathus_erratus (S27), Harpalus_calceatus (S36)]",213.668745758979
"Omega1[Calathus_fuscipes (S28), Harpalus_calceatus (S36)]",831.117457256842
"Omega1[Calathus_melanocephalus (S29), Harpalus_calceatus (S36)]",483.512685462856
"Omega1[Carabus_nemoralis (S30), Harpalus_calceatus (S36)]",552.503022676856
"Omega1[Cicindela_campestris (S31), Harpalus_calceatus (S36)]",1012.90320062129
"Omega1[Cicindela_hybrida (S32), Harpalus_calceatus (S36)]",328.684999166571
"Omega1[Harpalus_affinis (S33), Harpalus_calceatus (S36)]",916.171852146827
"Omega1[Harpalus_anxius (S34), Harpalus_calceatus (S36)]",504.805150979093
"Omega1[Harpalus_autumnalis (S35), Harpalus_calceatus (S36)]",383.271735346573
"Omega1[Harpalus_calceatus (S36), Harpalus_calceatus (S36)]",417.7038134794
"Omega1[Harpalus_distinguendus (S37), Harpalus_calceatus (S36)]",543.320481930473
"Omega1[Harpalus_flavescens (S38), Harpalus_calceatus (S36)]",393.868802083928
"Omega1[Harpalus_griseus (S39), Harpalus_calceatus (S36)]",379.049271388625
"Omega1[Harpalus_latus (S40), Harpalus_calceatus (S36)]",1163.15545799396
"Omega1[Harpalus_luteicornis (S41), Harpalus_calceatus (S36)]",423.787464596725
"Omega1[Cryptophonus_melancholicus (S42), Harpalus_calceatus (S36)]",456.459027700289
"Omega1[Harpalus_picipennis (S43), Harpalus_calceatus (S36)]",562.128416369151
"Omega1[Harpalus_pumilus (S44), Harpalus_calceatus (S36)]",393.465432538708
"Omega1[Harpalus_rubripes (S45), Harpalus_calceatus (S36)]",784.994137243014
"Omega1[Harpalus_rufipalpis (S46), Harpalus_calceatus (S36)]",665.457572063098
"Omega1[Harpalus_rufipes (S47), Harpalus_calceatus (S36)]",942.578022893286
"Omega1[Harpalus_serripes (S48), Harpalus_calceatus (S36)]",512.205807078381
"Omega1[Semiophonus_signaticornis (S49), Harpalus_calceatus (S36)]",287.473321784451
"Omega1[Harpalus_smaragdinus (S50), Harpalus_calceatus (S36)]",518.949711674445
"Omega1[Harpalus_tardus (S51), Harpalus_calceatus (S36)]",366.556287082382
"Omega1[Leistus_ferrugineus (S52), Harpalus_calceatus (S36)]",927.608943510313
"Omega1[Leistus_rufomarginatus (S53), Harpalus_calceatus (S36)]",853.809536773434
"Omega1[Licinus_depressus (S54), Harpalus_calceatus (S36)]",1372.99268530541
"Omega1[Loricera_pilicornis (S55), Harpalus_calceatus (S36)]",1418.63910192605
"Omega1[Masoreus_wetterhallii (S56), Harpalus_calceatus (S36)]",1814.26894564648
"Omega1[Microlestes_minutulus (S57), Harpalus_calceatus (S36)]",1070.31303094987
"Omega1[Nebria_brevicollis (S58), Harpalus_calceatus (S36)]",442.607312758459
"Omega1[Nebria_salina (S59), Harpalus_calceatus (S36)]",1024.92365602468
"Omega1[Notiophilus_aestuans (S60), Harpalus_calceatus (S36)]",1975.88689920055
"Omega1[Notiophilus_aquaticus (S61), Harpalus_calceatus (S36)]",526.670980579501
"Omega1[Notiophilus_palustris (S62), Harpalus_calceatus (S36)]",419.852833437667
"Omega1[Panagaeus_bipustulatus (S63), Harpalus_calceatus (S36)]",996.123763412487
"Omega1[Poecilus_cupreus (S64), Harpalus_calceatus (S36)]",649.29440946143
"Omega1[Poecilus_lepidus (S65), Harpalus_calceatus (S36)]",298.550775975848
"Omega1[Poecilus_versicolor (S66), Harpalus_calceatus (S36)]",456.501093599818
"Omega1[Pterostichus_diligens (S67), Harpalus_calceatus (S36)]",1147.89772351295
"Omega1[Pterostichus_niger (S68), Harpalus_calceatus (S36)]",548.473551337279
"Omega1[Pterostichus_vernalis (S69), Harpalus_calceatus (S36)]",1268.12279339788
"Omega1[Stenolophus_teutonus (S70), Harpalus_calceatus (S36)]",1259.14346937767
"Omega1[Syntomus_foveatus (S71), Harpalus_calceatus (S36)]",402.412835394227
"Omega1[Syntomus_truncatellus (S72), Harpalus_calceatus (S36)]",442.849602876785
"Omega1[Trechus_quadristriatus (S73), Harpalus_calceatus (S36)]",824.680319863273
"Omega1[Amara_aenea (S1), Harpalus_distinguendus (S37)]",598.007469615381
"Omega1[Amara_anthobia (S2), Harpalus_distinguendus (S37)]",1618.2868246042
"Omega1[Amara_apricaria (S3), Harpalus_distinguendus (S37)]",1142.72813922184
"Omega1[Amara_aulica (S4), Harpalus_distinguendus (S37)]",980.113461310748
"Omega1[Amara_bifrons (S5), Harpalus_distinguendus (S37)]",595.288904767503
"Omega1[Amara_convexior (S6), Harpalus_distinguendus (S37)]",296.088379638643
"Omega1[Amara_curta (S7), Harpalus_distinguendus (S37)]",829.447581818533
"Omega1[Amara_equestris (S8), Harpalus_distinguendus (S37)]",1655.64201435482
"Omega1[Amara_eurynota (S9), Harpalus_distinguendus (S37)]",1444.60200999668
"Omega1[Amara_familiaris (S10), Harpalus_distinguendus (S37)]",1148.88716565566
"Omega1[Amara_fulva (S11), Harpalus_distinguendus (S37)]",1477.6638823069
"Omega1[Amara_fusca (S12), Harpalus_distinguendus (S37)]",470.549388180724
"Omega1[Amara_lucida (S13), Harpalus_distinguendus (S37)]",609.746704702337
"Omega1[Amara_lunicollis (S14), Harpalus_distinguendus (S37)]",1507.86524615136
"Omega1[Amara_makolskii (S15), Harpalus_distinguendus (S37)]",959.860285905185
"Omega1[Amara_municipalis (S16), Harpalus_distinguendus (S37)]",839.242482611831
"Omega1[Amara_ovata (S17), Harpalus_distinguendus (S37)]",1729.91646321909
"Omega1[Amara_similata (S18), Harpalus_distinguendus (S37)]",1037.92289380837
"Omega1[Amara_tibialis (S19), Harpalus_distinguendus (S37)]",936.473501351676
"Omega1[Anisodactylus_binotatus (S20), Harpalus_distinguendus (S37)]",1812.66248235647
"Omega1[Badister_bullatus (S21), Harpalus_distinguendus (S37)]",1003.97140607975
"Omega1[Bembidion_lampros (S22), Harpalus_distinguendus (S37)]",380.349900531484
"Omega1[Bembidion_properans (S23), Harpalus_distinguendus (S37)]",630.869312822438
"Omega1[Bradycellus_harpalinus (S24), Harpalus_distinguendus (S37)]",1219.58540217399
"Omega1[Calathus_ambiguus (S25), Harpalus_distinguendus (S37)]",922.551504195709
"Omega1[Calathus_cinctus (S26), Harpalus_distinguendus (S37)]",1344.48163962001
"Omega1[Calathus_erratus (S27), Harpalus_distinguendus (S37)]",918.512932282703
"Omega1[Calathus_fuscipes (S28), Harpalus_distinguendus (S37)]",798.395799757037
"Omega1[Calathus_melanocephalus (S29), Harpalus_distinguendus (S37)]",417.004185790172
"Omega1[Carabus_nemoralis (S30), Harpalus_distinguendus (S37)]",290.089715982057
"Omega1[Cicindela_campestris (S31), Harpalus_distinguendus (S37)]",636.383354781981
"Omega1[Cicindela_hybrida (S32), Harpalus_distinguendus (S37)]",598.878009837256
"Omega1[Harpalus_affinis (S33), Harpalus_distinguendus (S37)]",559.483416665678
"Omega1[Harpalus_anxius (S34), Harpalus_distinguendus (S37)]",1361.45516257858
"Omega1[Harpalus_autumnalis (S35), Harpalus_distinguendus (S37)]",917.505858381431
"Omega1[Harpalus_calceatus (S36), Harpalus_distinguendus (S37)]",543.320481930473
"Omega1[Harpalus_distinguendus (S37), Harpalus_distinguendus (S37)]",906.076135161507
"Omega1[Harpalus_flavescens (S38), Harpalus_distinguendus (S37)]",1013.37299250864
"Omega1[Harpalus_griseus (S39), Harpalus_distinguendus (S37)]",828.168386642319
"Omega1[Harpalus_latus (S40), Harpalus_distinguendus (S37)]",1491.12879855287
"Omega1[Harpalus_luteicornis (S41), Harpalus_distinguendus (S37)]",990.684403131952
"Omega1[Cryptophonus_melancholicus (S42), Harpalus_distinguendus (S37)]",1010.14927212294
"Omega1[Harpalus_picipennis (S43), Harpalus_distinguendus (S37)]",758.796261833249
"Omega1[Harpalus_pumilus (S44), Harpalus_distinguendus (S37)]",949.721486479781
"Omega1[Harpalus_rubripes (S45), Harpalus_distinguendus (S37)]",705.641817719639
"Omega1[Harpalus_rufipalpis (S46), Harpalus_distinguendus (S37)]",285.355654316036
"Omega1[Harpalus_rufipes (S47), Harpalus_distinguendus (S37)]",1083.61453045498
"Omega1[Harpalus_serripes (S48), Harpalus_distinguendus (S37)]",1063.96715996752
"Omega1[Semiophonus_signaticornis (S49), Harpalus_distinguendus (S37)]",590.058233844832
"Omega1[Harpalus_smaragdinus (S50), Harpalus_distinguendus (S37)]",632.829878176923
"Omega1[Harpalus_tardus (S51), Harpalus_distinguendus (S37)]",333.804594208699
"Omega1[Leistus_ferrugineus (S52), Harpalus_distinguendus (S37)]",732.525411282247
"Omega1[Leistus_rufomarginatus (S53), Harpalus_distinguendus (S37)]",494.184537568552
"Omega1[Licinus_depressus (S54), Harpalus_distinguendus (S37)]",806.453168915343
"Omega1[Loricera_pilicornis (S55), Harpalus_distinguendus (S37)]",1335.5889493635
"Omega1[Masoreus_wetterhallii (S56), Harpalus_distinguendus (S37)]",2613.90024033156
"Omega1[Microlestes_minutulus (S57), Harpalus_distinguendus (S37)]",381.793967974247
"Omega1[Nebria_brevicollis (S58), Harpalus_distinguendus (S37)]",609.812859089045
"Omega1[Nebria_salina (S59), Harpalus_distinguendus (S37)]",1989.14116824153
"Omega1[Notiophilus_aestuans (S60), Harpalus_distinguendus (S37)]",2217.28679877066
"Omega1[Notiophilus_aquaticus (S61), Harpalus_distinguendus (S37)]",799.741604936957
"Omega1[Notiophilus_palustris (S62), Harpalus_distinguendus (S37)]",588.415230253248
"Omega1[Panagaeus_bipustulatus (S63), Harpalus_distinguendus (S37)]",811.737183677719
"Omega1[Poecilus_cupreus (S64), Harpalus_distinguendus (S37)]",517.691680618565
"Omega1[Poecilus_lepidus (S65), Harpalus_distinguendus (S37)]",300.450974423444
"Omega1[Poecilus_versicolor (S66), Harpalus_distinguendus (S37)]",461.996380665496
"Omega1[Pterostichus_diligens (S67), Harpalus_distinguendus (S37)]",1236.88386309955
"Omega1[Pterostichus_niger (S68), Harpalus_distinguendus (S37)]",624.918749858235
"Omega1[Pterostichus_vernalis (S69), Harpalus_distinguendus (S37)]",1909.44709016047
"Omega1[Stenolophus_teutonus (S70), Harpalus_distinguendus (S37)]",1113.48894518753
"Omega1[Syntomus_foveatus (S71), Harpalus_distinguendus (S37)]",356.105113439531
"Omega1[Syntomus_truncatellus (S72), Harpalus_distinguendus (S37)]",1496.03570661422
"Omega1[Trechus_quadristriatus (S73), Harpalus_distinguendus (S37)]",754.808807686593
"Omega1[Amara_aenea (S1), Harpalus_flavescens (S38)]",593.287215878425
"Omega1[Amara_anthobia (S2), Harpalus_flavescens (S38)]",1197.86414594649
"Omega1[Amara_apricaria (S3), Harpalus_flavescens (S38)]",1024.33175284445
"Omega1[Amara_aulica (S4), Harpalus_flavescens (S38)]",1175.4001653638
"Omega1[Amara_bifrons (S5), Harpalus_flavescens (S38)]",678.119793908509
"Omega1[Amara_convexior (S6), Harpalus_flavescens (S38)]",634.41370182818
"Omega1[Amara_curta (S7), Harpalus_flavescens (S38)]",1212.87498823239
"Omega1[Amara_equestris (S8), Harpalus_flavescens (S38)]",1385.75823976419
"Omega1[Amara_eurynota (S9), Harpalus_flavescens (S38)]",1520.16597456353
"Omega1[Amara_familiaris (S10), Harpalus_flavescens (S38)]",542.604545455271
"Omega1[Amara_fulva (S11), Harpalus_flavescens (S38)]",1270.42491206129
"Omega1[Amara_fusca (S12), Harpalus_flavescens (S38)]",869.70045573257
"Omega1[Amara_lucida (S13), Harpalus_flavescens (S38)]",653.611121031428
"Omega1[Amara_lunicollis (S14), Harpalus_flavescens (S38)]",482.644631434484
"Omega1[Amara_makolskii (S15), Harpalus_flavescens (S38)]",424.033120678023
"Omega1[Amara_municipalis (S16), Harpalus_flavescens (S38)]",1074.58321432802
"Omega1[Amara_ovata (S17), Harpalus_flavescens (S38)]",1677.75927198156
"Omega1[Amara_similata (S18), Harpalus_flavescens (S38)]",1643.23990332899
"Omega1[Amara_tibialis (S19), Harpalus_flavescens (S38)]",1176.50030286467
"Omega1[Anisodactylus_binotatus (S20), Harpalus_flavescens (S38)]",1492.39566957617
"Omega1[Badister_bullatus (S21), Harpalus_flavescens (S38)]",1355.70218583167
"Omega1[Bembidion_lampros (S22), Harpalus_flavescens (S38)]",448.779031272089
"Omega1[Bembidion_properans (S23), Harpalus_flavescens (S38)]",798.872046819747
"Omega1[Bradycellus_harpalinus (S24), Harpalus_flavescens (S38)]",1152.09487595394
"Omega1[Calathus_ambiguus (S25), Harpalus_flavescens (S38)]",520.240033510158
"Omega1[Calathus_cinctus (S26), Harpalus_flavescens (S38)]",1381.84853969692
"Omega1[Calathus_erratus (S27), Harpalus_flavescens (S38)]",542.922343960679
"Omega1[Calathus_fuscipes (S28), Harpalus_flavescens (S38)]",977.433227362651
"Omega1[Calathus_melanocephalus (S29), Harpalus_flavescens (S38)]",963.455360727255
"Omega1[Carabus_nemoralis (S30), Harpalus_flavescens (S38)]",950.182650655042
"Omega1[Cicindela_campestris (S31), Harpalus_flavescens (S38)]",1003.05670305669
"Omega1[Cicindela_hybrida (S32), Harpalus_flavescens (S38)]",602.84586564693
"Omega1[Harpalus_affinis (S33), Harpalus_flavescens (S38)]",862.126216711685
"Omega1[Harpalus_anxius (S34), Harpalus_flavescens (S38)]",606.569573937837
"Omega1[Harpalus_autumnalis (S35), Harpalus_flavescens (S38)]",241.41919328847
"Omega1[Harpalus_calceatus (S36), Harpalus_flavescens (S38)]",393.868802083928
"Omega1[Harpalus_distinguendus (S37), Harpalus_flavescens (S38)]",1013.37299250864
"Omega1[Harpalus_flavescens (S38), Harpalus_flavescens (S38)]",528.31709647913
"Omega1[Harpalus_griseus (S39), Harpalus_flavescens (S38)]",474.78567477073
"Omega1[Harpalus_latus (S40), Harpalus_flavescens (S38)]",1169.95423817952
"Omega1[Harpalus_luteicornis (S41), Harpalus_flavescens (S38)]",959.665898440225
"Omega1[Cryptophonus_melancholicus (S42), Harpalus_flavescens (S38)]",668.611265895663
"Omega1[Harpalus_picipennis (S43), Harpalus_flavescens (S38)]",688.287786772449
"Omega1[Harpalus_pumilus (S44), Harpalus_flavescens (S38)]",712.401498937444
"Omega1[Harpalus_rubripes (S45), Harpalus_flavescens (S38)]",735.176859595973
"Omega1[Harpalus_rufipalpis (S46), Harpalus_flavescens (S38)]",543.836589326158
"Omega1[Harpalus_rufipes (S47), Harpalus_flavescens (S38)]",671.693985575144
"Omega1[Harpalus_serripes (S48), Harpalus_flavescens (S38)]",543.956621149082
"Omega1[Semiophonus_signaticornis (S49), Harpalus_flavescens (S38)]",799.896550109793
"Omega1[Harpalus_smaragdinus (S50), Harpalus_flavescens (S38)]",1151.03163318446
"Omega1[Harpalus_tardus (S51), Harpalus_flavescens (S38)]",800.772382605891
"Omega1[Leistus_ferrugineus (S52), Harpalus_flavescens (S38)]",1649.27175495805
"Omega1[Leistus_rufomarginatus (S53), Harpalus_flavescens (S38)]",902.83617266467
"Omega1[Licinus_depressus (S54), Harpalus_flavescens (S38)]",809.819919443883
"Omega1[Loricera_pilicornis (S55), Harpalus_flavescens (S38)]",1655.36571576577
"Omega1[Masoreus_wetterhallii (S56), Harpalus_flavescens (S38)]",1691.24429170707
"Omega1[Microlestes_minutulus (S57), Harpalus_flavescens (S38)]",843.337577476663
"Omega1[Nebria_brevicollis (S58), Harpalus_flavescens (S38)]",947.995406350444
"Omega1[Nebria_salina (S59), Harpalus_flavescens (S38)]",875.995721127588
"Omega1[Notiophilus_aestuans (S60), Harpalus_flavescens (S38)]",1379.01258109664
"Omega1[Notiophilus_aquaticus (S61), Harpalus_flavescens (S38)]",730.452654630459
"Omega1[Notiophilus_palustris (S62), Harpalus_flavescens (S38)]",691.541535453197
"Omega1[Panagaeus_bipustulatus (S63), Harpalus_flavescens (S38)]",1765.25444762303
"Omega1[Poecilus_cupreus (S64), Harpalus_flavescens (S38)]",1158.83010654051
"Omega1[Poecilus_lepidus (S65), Harpalus_flavescens (S38)]",450.838999555443
"Omega1[Poecilus_versicolor (S66), Harpalus_flavescens (S38)]",633.770739567632
"Omega1[Pterostichus_diligens (S67), Harpalus_flavescens (S38)]",1211.60789227512
"Omega1[Pterostichus_niger (S68), Harpalus_flavescens (S38)]",517.46576776717
"Omega1[Pterostichus_vernalis (S69), Harpalus_flavescens (S38)]",1218.00644722283
"Omega1[Stenolophus_teutonus (S70), Harpalus_flavescens (S38)]",1458.55439498807
"Omega1[Syntomus_foveatus (S71), Harpalus_flavescens (S38)]",778.526641410016
"Omega1[Syntomus_truncatellus (S72), Harpalus_flavescens (S38)]",649.284195677363
"Omega1[Trechus_quadristriatus (S73), Harpalus_flavescens (S38)]",798.316433416931
"Omega1[Amara_aenea (S1), Harpalus_griseus (S39)]",620.101578614239
"Omega1[Amara_anthobia (S2), Harpalus_griseus (S39)]",965.93953753703
"Omega1[Amara_apricaria (S3), Harpalus_griseus (S39)]",619.816417941222
"Omega1[Amara_aulica (S4), Harpalus_griseus (S39)]",384.722205591439
"Omega1[Amara_bifrons (S5), Harpalus_griseus (S39)]",605.356005815151
"Omega1[Amara_convexior (S6), Harpalus_griseus (S39)]",167.620718504499
"Omega1[Amara_curta (S7), Harpalus_griseus (S39)]",295.165315582562
"Omega1[Amara_equestris (S8), Harpalus_griseus (S39)]",1180.25292553137
"Omega1[Amara_eurynota (S9), Harpalus_griseus (S39)]",646.701193151002
"Omega1[Amara_familiaris (S10), Harpalus_griseus (S39)]",551.283836079733
"Omega1[Amara_fulva (S11), Harpalus_griseus (S39)]",856.818670270509
"Omega1[Amara_fusca (S12), Harpalus_griseus (S39)]",316.873932772161
"Omega1[Amara_lucida (S13), Harpalus_griseus (S39)]",676.059388122959
"Omega1[Amara_lunicollis (S14), Harpalus_griseus (S39)]",619.647217052459
"Omega1[Amara_makolskii (S15), Harpalus_griseus (S39)]",275.975090428793
"Omega1[Amara_municipalis (S16), Harpalus_griseus (S39)]",500.103877224926
"Omega1[Amara_ovata (S17), Harpalus_griseus (S39)]",1694.96626479975
"Omega1[Amara_similata (S18), Harpalus_griseus (S39)]",556.713529363088
"Omega1[Amara_tibialis (S19), Harpalus_griseus (S39)]",380.836877015701
"Omega1[Anisodactylus_binotatus (S20), Harpalus_griseus (S39)]",1511.16029554037
"Omega1[Badister_bullatus (S21), Harpalus_griseus (S39)]",983.812302303941
"Omega1[Bembidion_lampros (S22), Harpalus_griseus (S39)]",397.661419111148
"Omega1[Bembidion_properans (S23), Harpalus_griseus (S39)]",617.256286399781
"Omega1[Bradycellus_harpalinus (S24), Harpalus_griseus (S39)]",1160.03024169293
"Omega1[Calathus_ambiguus (S25), Harpalus_griseus (S39)]",318.056684863427
"Omega1[Calathus_cinctus (S26), Harpalus_griseus (S39)]",959.158814153485
"Omega1[Calathus_erratus (S27), Harpalus_griseus (S39)]",263.364955811544
"Omega1[Calathus_fuscipes (S28), Harpalus_griseus (S39)]",832.043693207393
"Omega1[Calathus_melanocephalus (S29), Harpalus_griseus (S39)]",724.739911067899
"Omega1[Carabus_nemoralis (S30), Harpalus_griseus (S39)]",352.567167546851
"Omega1[Cicindela_campestris (S31), Harpalus_griseus (S39)]",1046.28919713637
"Omega1[Cicindela_hybrida (S32), Harpalus_griseus (S39)]",477.367931743708
"Omega1[Harpalus_affinis (S33), Harpalus_griseus (S39)]",750.777070496306
"Omega1[Harpalus_anxius (S34), Harpalus_griseus (S39)]",318.428951781327
"Omega1[Harpalus_autumnalis (S35), Harpalus_griseus (S39)]",478.052110649467
"Omega1[Harpalus_calceatus (S36), Harpalus_griseus (S39)]",379.049271388625
"Omega1[Harpalus_distinguendus (S37), Harpalus_griseus (S39)]",828.168386642319
"Omega1[Harpalus_flavescens (S38), Harpalus_griseus (S39)]",474.78567477073
"Omega1[Harpalus_griseus (S39), Harpalus_griseus (S39)]",483.786151707227
"Omega1[Harpalus_latus (S40), Harpalus_griseus (S39)]",617.187229677929
"Omega1[Harpalus_luteicornis (S41), Harpalus_griseus (S39)]",368.30552439263
"Omega1[Cryptophonus_melancholicus (S42), Harpalus_griseus (S39)]",404.985824519948
"Omega1[Harpalus_picipennis (S43), Harpalus_griseus (S39)]",586.982712856214
"Omega1[Harpalus_pumilus (S44), Harpalus_griseus (S39)]",247.971930412869
"Omega1[Harpalus_rubripes (S45), Harpalus_griseus (S39)]",571.14878165241
"Omega1[Harpalus_rufipalpis (S46), Harpalus_griseus (S39)]",456.202041419352
"Omega1[Harpalus_rufipes (S47), Harpalus_griseus (S39)]",761.325302396994
"Omega1[Harpalus_serripes (S48), Harpalus_griseus (S39)]",259.391476003685
"Omega1[Semiophonus_signaticornis (S49), Harpalus_griseus (S39)]",454.250983031872
"Omega1[Harpalus_smaragdinus (S50), Harpalus_griseus (S39)]",410.247282286152
"Omega1[Harpalus_tardus (S51), Harpalus_griseus (S39)]",583.97641965633
"Omega1[Leistus_ferrugineus (S52), Harpalus_griseus (S39)]",1351.44391277871
"Omega1[Leistus_rufomarginatus (S53), Harpalus_griseus (S39)]",458.720140674348
"Omega1[Licinus_depressus (S54), Harpalus_griseus (S39)]",1324.33834252113
"Omega1[Loricera_pilicornis (S55), Harpalus_griseus (S39)]",1549.64947072155
"Omega1[Masoreus_wetterhallii (S56), Harpalus_griseus (S39)]",1250.01406263748
"Omega1[Microlestes_minutulus (S57), Harpalus_griseus (S39)]",774.444305366157
"Omega1[Nebria_brevicollis (S58), Harpalus_griseus (S39)]",289.537444118752
"Omega1[Nebria_salina (S59), Harpalus_griseus (S39)]",832.24356569351
"Omega1[Notiophilus_aestuans (S60), Harpalus_griseus (S39)]",1752.23993607693
"Omega1[Notiophilus_aquaticus (S61), Harpalus_griseus (S39)]",411.336852653782
"Omega1[Notiophilus_palustris (S62), Harpalus_griseus (S39)]",440.312346535632
"Omega1[Panagaeus_bipustulatus (S63), Harpalus_griseus (S39)]",1075.61236876026
"Omega1[Poecilus_cupreus (S64), Harpalus_griseus (S39)]",535.63738461275
"Omega1[Poecilus_lepidus (S65), Harpalus_griseus (S39)]",317.81943815705
"Omega1[Poecilus_versicolor (S66), Harpalus_griseus (S39)]",479.485909007657
"Omega1[Pterostichus_diligens (S67), Harpalus_griseus (S39)]",949.174875807505
"Omega1[Pterostichus_niger (S68), Harpalus_griseus (S39)]",583.058830638468
"Omega1[Pterostichus_vernalis (S69), Harpalus_griseus (S39)]",1406.32859185416
"Omega1[Stenolophus_teutonus (S70), Harpalus_griseus (S39)]",1354.69151206413
"Omega1[Syntomus_foveatus (S71), Harpalus_griseus (S39)]",308.297147056559
"Omega1[Syntomus_truncatellus (S72), Harpalus_griseus (S39)]",312.634109373914
"Omega1[Trechus_quadristriatus (S73), Harpalus_griseus (S39)]",1078.60649132587
"Omega1[Amara_aenea (S1), Harpalus_latus (S40)]",1195.8756384475
"Omega1[Amara_anthobia (S2), Harpalus_latus (S40)]",1560.90864569467
"Omega1[Amara_apricaria (S3), Harpalus_latus (S40)]",1974.81918091117
"Omega1[Amara_aulica (S4), Harpalus_latus (S40)]",853.636055823916
"Omega1[Amara_bifrons (S5), Harpalus_latus (S40)]",1364.63080867974
"Omega1[Amara_convexior (S6), Harpalus_latus (S40)]",1514.56202924382
"Omega1[Amara_curta (S7), Harpalus_latus (S40)]",779.679134067243
"Omega1[Amara_equestris (S8), Harpalus_latus (S40)]",2662.66735271529
"Omega1[Amara_eurynota (S9), Harpalus_latus (S40)]",1522.06039413285
"Omega1[Amara_familiaris (S10), Harpalus_latus (S40)]",896.891206199943
"Omega1[Amara_fulva (S11), Harpalus_latus (S40)]",2248.95666720848
"Omega1[Amara_fusca (S12), Harpalus_latus (S40)]",1032.5195238753
"Omega1[Amara_lucida (S13), Harpalus_latus (S40)]",1008.09324321958
"Omega1[Amara_lunicollis (S14), Harpalus_latus (S40)]",1255.20871186907
"Omega1[Amara_makolskii (S15), Harpalus_latus (S40)]",1056.11856399906
"Omega1[Amara_municipalis (S16), Harpalus_latus (S40)]",1284.44399631579
"Omega1[Amara_ovata (S17), Harpalus_latus (S40)]",2265.2553748595
"Omega1[Amara_similata (S18), Harpalus_latus (S40)]",1192.90797960087
"Omega1[Amara_tibialis (S19), Harpalus_latus (S40)]",1108.98982007786
